ID,BaseDate,LookBackDate,RegimeType,RegimeCode,RegimeName,VAL,RegimeCalc,STATES,PROB_POSITIVE,PROB_NEUTRAL,PROB_NEGATIVE,RECENT,InsDate
RG00311_20251222_20231201,2025-12-22,2023-12-01,ECO,RG00311,MACRO_INFLATION_Multi,-0.287936983,GMM,-1,5.81E-09,0.000153864,0.999846131,TRUE,38:42.8
RG00311_20251222_20231204,2025-12-22,2023-12-04,ECO,RG00311,MACRO_INFLATION_Multi,-0.262360298,GMM,-1,5.59E-08,1.11E-05,0.999988881,TRUE,38:42.8
RG00311_20251222_20231205,2025-12-22,2023-12-05,ECO,RG00311,MACRO_INFLATION_Multi,-0.378487896,GMM,-1,3.28E-08,4.92E-06,0.99999505,TRUE,38:42.8
RG00311_20251222_20231206,2025-12-22,2023-12-06,ECO,RG00311,MACRO_INFLATION_Multi,-0.507795024,GMM,-1,2.67E-08,1.00E-08,0.999999963,TRUE,38:42.8
RG00311_20251222_20231207,2025-12-22,2023-12-07,ECO,RG00311,MACRO_INFLATION_Multi,-0.449196344,GMM,-1,6.40E-09,1.51E-08,0.999999978,TRUE,38:42.8
RG00311_20251222_20231208,2025-12-22,2023-12-08,ECO,RG00311,MACRO_INFLATION_Multi,-0.274755962,GMM,-1,1.44E-05,1.97E-05,0.999965945,TRUE,38:42.8
RG00311_20251222_20231211,2025-12-22,2023-12-11,ECO,RG00311,MACRO_INFLATION_Multi,-0.295029451,GMM,-1,1.35E-05,1.29E-05,0.999973613,TRUE,38:42.8
RG00311_20251222_20231212,2025-12-22,2023-12-12,ECO,RG00311,MACRO_INFLATION_Multi,-0.396260021,GMM,-1,1.18E-05,2.32E-08,0.999988161,TRUE,38:42.8
RG00311_20251222_20231213,2025-12-22,2023-12-13,ECO,RG00311,MACRO_INFLATION_Multi,-0.506520349,GMM,-1,2.33E-11,4.59E-07,0.999999541,TRUE,38:42.8
RG00311_20251222_20231214,2025-12-22,2023-12-14,ECO,RG00311,MACRO_INFLATION_Multi,-0.538218547,GMM,-1,2.66E-09,6.26E-05,0.999937432,TRUE,38:42.9
RG00311_20251222_20231215,2025-12-22,2023-12-15,ECO,RG00311,MACRO_INFLATION_Multi,-0.569462716,GMM,-1,5.11E-07,3.84E-05,0.999961068,TRUE,38:42.9
RG00311_20251222_20231218,2025-12-22,2023-12-18,ECO,RG00311,MACRO_INFLATION_Multi,-0.555984952,GMM,-1,4.39E-08,3.57E-06,0.999996382,TRUE,38:42.9
RG00311_20251222_20231219,2025-12-22,2023-12-19,ECO,RG00311,MACRO_INFLATION_Multi,-0.571256407,GMM,-1,6.97E-10,1.96E-08,0.99999998,TRUE,38:42.9
RG00311_20251222_20231220,2025-12-22,2023-12-20,ECO,RG00311,MACRO_INFLATION_Multi,-0.639871314,GMM,-1,4.72E-11,7.16E-07,0.999999284,TRUE,38:42.9
RG00311_20251222_20231221,2025-12-22,2023-12-21,ECO,RG00311,MACRO_INFLATION_Multi,-0.588314357,GMM,-1,9.67E-11,3.03E-06,0.999996967,TRUE,38:42.9
RG00311_20251222_20231222,2025-12-22,2023-12-22,ECO,RG00311,MACRO_INFLATION_Multi,-0.577108963,GMM,-1,2.31E-11,5.39E-06,0.999994606,TRUE,38:42.9
RG00311_20251222_20231226,2025-12-22,2023-12-26,ECO,RG00311,MACRO_INFLATION_Multi,-0.598147664,GMM,-1,3.76E-11,4.39E-07,0.999999561,TRUE,38:42.9
RG00311_20251222_20231227,2025-12-22,2023-12-27,ECO,RG00311,MACRO_INFLATION_Multi,-0.731556256,GMM,-1,4.63E-15,5.21E-09,0.999999995,TRUE,38:42.9
RG00311_20251222_20231228,2025-12-22,2023-12-28,ECO,RG00311,MACRO_INFLATION_Multi,-0.663001321,GMM,-1,1.08E-14,2.16E-09,0.999999998,TRUE,38:42.9
RG00311_20251222_20240102,2025-12-22,2024-01-02,ECO,RG00311,MACRO_INFLATION_Multi,-0.444796266,GMM,-1,7.79E-12,0.005083893,0.994916107,TRUE,38:42.9
RG00311_20251222_20240103,2025-12-22,2024-01-03,ECO,RG00311,MACRO_INFLATION_Multi,-0.463173392,GMM,-1,2.24E-11,0.000423061,0.999576939,TRUE,38:42.9
RG00311_20251222_20240104,2025-12-22,2024-01-04,ECO,RG00311,MACRO_INFLATION_Multi,-0.362463742,GMM,-1,9.11E-10,0.00282216,0.997177839,TRUE,38:42.9
RG00311_20251222_20240105,2025-12-22,2024-01-05,ECO,RG00311,MACRO_INFLATION_Multi,-0.286596776,GMM,-1,6.70E-11,0.004749172,0.995250828,TRUE,38:42.9
RG00311_20251222_20240108,2025-12-22,2024-01-08,ECO,RG00311,MACRO_INFLATION_Multi,-0.303660165,GMM,-1,1.49E-10,0.00606876,0.993931239,TRUE,38:42.9
RG00311_20251222_20240109,2025-12-22,2024-01-09,ECO,RG00311,MACRO_INFLATION_Multi,-0.330784835,GMM,-1,2.71E-10,0.003445017,0.996554983,TRUE,38:42.9
RG00311_20251222_20240110,2025-12-22,2024-01-10,ECO,RG00311,MACRO_INFLATION_Multi,-0.312336219,GMM,-1,3.88E-10,0.009639854,0.990360146,TRUE,38:42.9
RG00311_20251222_20240111,2025-12-22,2024-01-11,ECO,RG00311,MACRO_INFLATION_Multi,-0.333652896,GMM,1,4.58E-13,0.747093353,0.252906647,TRUE,38:42.9
RG00311_20251222_20240112,2025-12-22,2024-01-12,ECO,RG00311,MACRO_INFLATION_Multi,-0.274235002,GMM,1,2.74E-18,0.999144083,0.000855917,TRUE,38:42.9
RG00311_20251222_20240115,2025-12-22,2024-01-15,ECO,RG00311,MACRO_INFLATION_Multi,-0.274948207,GMM,1,3.47E-18,0.997154787,0.002845213,TRUE,38:42.9
RG00311_20251222_20240116,2025-12-22,2024-01-16,ECO,RG00311,MACRO_INFLATION_Multi,-0.108581851,GMM,1,6.93E-17,0.996657226,0.003342774,TRUE,38:42.9
RG00311_20251222_20240117,2025-12-22,2024-01-17,ECO,RG00311,MACRO_INFLATION_Multi,-0.09145683,GMM,1,6.13E-10,0.970217911,0.029782089,TRUE,38:42.9
RG00311_20251222_20240118,2025-12-22,2024-01-18,ECO,RG00311,MACRO_INFLATION_Multi,0.030195591,GMM,1,9.50E-11,0.998953659,0.00104634,TRUE,38:42.9
RG00311_20251222_20240119,2025-12-22,2024-01-19,ECO,RG00311,MACRO_INFLATION_Multi,-0.011341209,GMM,1,1.51E-08,0.996878617,0.003121368,TRUE,38:42.9
RG00311_20251222_20240122,2025-12-22,2024-01-22,ECO,RG00311,MACRO_INFLATION_Multi,-0.097918492,GMM,1,8.39E-08,0.955121985,0.044877931,TRUE,38:42.9
RG00311_20251222_20240123,2025-12-22,2024-01-23,ECO,RG00311,MACRO_INFLATION_Multi,-0.091931612,GMM,1,9.65E-09,0.572323601,0.427676389,TRUE,38:42.9
RG00311_20251222_20240124,2025-12-22,2024-01-24,ECO,RG00311,MACRO_INFLATION_Multi,-0.028306166,GMM,1,2.36E-08,0.955638803,0.044361174,TRUE,38:42.9
RG00311_20251222_20240125,2025-12-22,2024-01-25,ECO,RG00311,MACRO_INFLATION_Multi,-0.089109218,GMM,1,9.05E-11,0.943938581,0.056061419,TRUE,38:42.9
RG00311_20251222_20240126,2025-12-22,2024-01-26,ECO,RG00311,MACRO_INFLATION_Multi,-0.07452567,GMM,1,3.93E-08,0.998800201,0.00119976,TRUE,38:42.9
RG00311_20251222_20240129,2025-12-22,2024-01-29,ECO,RG00311,MACRO_INFLATION_Multi,-0.154512595,GMM,1,1.69E-08,0.998535626,0.001464357,TRUE,38:42.9
RG00311_20251222_20240130,2025-12-22,2024-01-30,ECO,RG00311,MACRO_INFLATION_Multi,-0.262475261,GMM,-1,3.78E-08,0.025014114,0.974985848,TRUE,38:42.9
RG00311_20251222_20240131,2025-12-22,2024-01-31,ECO,RG00311,MACRO_INFLATION_Multi,-0.374182067,GMM,-1,2.13E-12,6.01E-07,0.999999399,TRUE,38:42.9
RG00311_20251222_20240201,2025-12-22,2024-02-01,ECO,RG00311,MACRO_INFLATION_Multi,-0.499007096,GMM,-1,1.53E-13,2.58E-12,1,TRUE,38:42.9
RG00311_20251222_20240202,2025-12-22,2024-02-02,ECO,RG00311,MACRO_INFLATION_Multi,-0.330644693,GMM,-1,5.99E-09,4.63E-13,0.999999994,TRUE,38:42.9
RG00311_20251222_20240205,2025-12-22,2024-02-05,ECO,RG00311,MACRO_INFLATION_Multi,-0.110468335,GMM,-1,0.000113584,1.34E-07,0.999886283,TRUE,38:43.0
RG00311_20251222_20240206,2025-12-22,2024-02-06,ECO,RG00311,MACRO_INFLATION_Multi,-0.20189259,GMM,-1,1.27E-05,1.58E-07,0.999987124,TRUE,38:43.0
RG00311_20251222_20240207,2025-12-22,2024-02-07,ECO,RG00311,MACRO_INFLATION_Multi,-0.183970003,GMM,-1,7.24E-05,6.21E-08,0.999927531,TRUE,38:43.0
RG00311_20251222_20240208,2025-12-22,2024-02-08,ECO,RG00311,MACRO_INFLATION_Multi,-0.12117868,GMM,-1,0.001493642,7.69E-06,0.998498665,TRUE,38:43.0
RG00311_20251222_20240213,2025-12-22,2024-02-13,ECO,RG00311,MACRO_INFLATION_Multi,0.112309199,GMM,0,0.946217416,0.000100829,0.053681755,TRUE,38:43.0
RG00311_20251222_20240214,2025-12-22,2024-02-14,ECO,RG00311,MACRO_INFLATION_Multi,0.066130573,GMM,-1,0.060532857,7.87E-05,0.939388404,TRUE,38:43.0
RG00311_20251222_20240215,2025-12-22,2024-02-15,ECO,RG00311,MACRO_INFLATION_Multi,0.023148436,GMM,-1,0.046505031,9.79E-06,0.953485177,TRUE,38:43.0
RG00311_20251222_20240216,2025-12-22,2024-02-16,ECO,RG00311,MACRO_INFLATION_Multi,0.131779343,GMM,0,0.637460104,0.000137943,0.362401953,TRUE,38:43.0
RG00311_20251222_20240219,2025-12-22,2024-02-19,ECO,RG00311,MACRO_INFLATION_Multi,0.129068648,GMM,0,0.705112326,9.09E-05,0.294796757,TRUE,38:43.0
RG00311_20251222_20240220,2025-12-22,2024-02-20,ECO,RG00311,MACRO_INFLATION_Multi,0.107515297,GMM,0,0.570427749,7.17E-05,0.429500516,TRUE,38:43.0
RG00311_20251222_20240221,2025-12-22,2024-02-21,ECO,RG00311,MACRO_INFLATION_Multi,0.177273791,GMM,0,0.910944123,2.22E-05,0.089033639,TRUE,38:43.0
RG00311_20251222_20240222,2025-12-22,2024-02-22,ECO,RG00311,MACRO_INFLATION_Multi,0.133862304,GMM,0,0.996150298,2.34E-07,0.003849469,TRUE,38:43.0
RG00311_20251222_20240223,2025-12-22,2024-02-23,ECO,RG00311,MACRO_INFLATION_Multi,0.006203304,GMM,0,0.991877009,5.09E-08,0.00812294,TRUE,38:43.0
RG00311_20251222_20240226,2025-12-22,2024-02-26,ECO,RG00311,MACRO_INFLATION_Multi,0.082003317,GMM,0,0.990216892,7.85E-09,0.0097831,TRUE,38:43.0
RG00311_20251222_20240227,2025-12-22,2024-02-27,ECO,RG00311,MACRO_INFLATION_Multi,0.120237259,GMM,0,0.976672492,3.61E-08,0.023327472,TRUE,38:43.0
RG00311_20251222_20240228,2025-12-22,2024-02-28,ECO,RG00311,MACRO_INFLATION_Multi,0.075447576,GMM,0,0.950440638,8.19E-07,0.049558543,TRUE,38:43.0
RG00311_20251222_20240229,2025-12-22,2024-02-29,ECO,RG00311,MACRO_INFLATION_Multi,0.256965852,GMM,0,0.8665642,7.97E-05,0.133356104,TRUE,38:43.0
RG00311_20251222_20240304,2025-12-22,2024-03-04,ECO,RG00311,MACRO_INFLATION_Multi,0.245342862,GMM,0,0.611499507,0.000138971,0.388361523,TRUE,38:43.0
RG00311_20251222_20240305,2025-12-22,2024-03-05,ECO,RG00311,MACRO_INFLATION_Multi,0.139068479,GMM,-1,0.050065989,5.26E-06,0.949928755,TRUE,38:43.0
RG00311_20251222_20240306,2025-12-22,2024-03-06,ECO,RG00311,MACRO_INFLATION_Multi,0.032653267,GMM,-1,0.024934594,8.47E-08,0.975065321,TRUE,38:43.0
RG00311_20251222_20240307,2025-12-22,2024-03-07,ECO,RG00311,MACRO_INFLATION_Multi,-0.041110101,GMM,-1,0.004202385,1.59E-08,0.995797599,TRUE,38:43.0
RG00311_20251222_20240308,2025-12-22,2024-03-08,ECO,RG00311,MACRO_INFLATION_Multi,-0.042033084,GMM,-1,0.00021563,9.35E-10,0.999784369,TRUE,38:43.0
RG00311_20251222_20240311,2025-12-22,2024-03-11,ECO,RG00311,MACRO_INFLATION_Multi,-0.028634851,GMM,-1,0.026966561,7.04E-09,0.973033432,TRUE,38:43.0
RG00311_20251222_20240312,2025-12-22,2024-03-12,ECO,RG00311,MACRO_INFLATION_Multi,0.08317476,GMM,-1,0.298713041,3.80E-07,0.701286579,TRUE,38:43.0
RG00311_20251222_20240313,2025-12-22,2024-03-13,ECO,RG00311,MACRO_INFLATION_Multi,0.129060827,GMM,0,0.984459665,3.58E-07,0.015539977,TRUE,38:43.0
RG00311_20251222_20240314,2025-12-22,2024-03-14,ECO,RG00311,MACRO_INFLATION_Multi,0.262994533,GMM,0,0.999204475,1.72E-07,0.000795353,TRUE,38:43.0
RG00311_20251222_20240315,2025-12-22,2024-03-15,ECO,RG00311,MACRO_INFLATION_Multi,0.296630523,GMM,0,0.999848835,1.95E-06,0.000149213,TRUE,38:43.0
RG00311_20251222_20240318,2025-12-22,2024-03-18,ECO,RG00311,MACRO_INFLATION_Multi,0.315897305,GMM,0,0.994004108,6.91E-07,0.005995201,TRUE,38:43.0
RG00311_20251222_20240319,2025-12-22,2024-03-19,ECO,RG00311,MACRO_INFLATION_Multi,0.243761745,GMM,0,0.905562546,2.31E-07,0.094437223,TRUE,38:43.0
RG00311_20251222_20240320,2025-12-22,2024-03-20,ECO,RG00311,MACRO_INFLATION_Multi,0.2850106,GMM,-1,0.479394403,5.41E-05,0.520551536,TRUE,38:43.0
RG00311_20251222_20240321,2025-12-22,2024-03-21,ECO,RG00311,MACRO_INFLATION_Multi,0.304894704,GMM,0,0.997134293,0.000353195,0.002512512,TRUE,38:43.0
RG00311_20251222_20240322,2025-12-22,2024-03-22,ECO,RG00311,MACRO_INFLATION_Multi,0.201228488,GMM,0,0.74556675,0.000308708,0.254124542,TRUE,38:43.1
RG00311_20251222_20240325,2025-12-22,2024-03-25,ECO,RG00311,MACRO_INFLATION_Multi,0.237545118,GMM,0,0.978138568,4.29E-05,0.021818552,TRUE,38:43.1
RG00311_20251222_20240326,2025-12-22,2024-03-26,ECO,RG00311,MACRO_INFLATION_Multi,0.200264068,GMM,0,0.983859272,0.000276835,0.015863892,TRUE,38:43.1
RG00311_20251222_20240327,2025-12-22,2024-03-27,ECO,RG00311,MACRO_INFLATION_Multi,0.105906429,GMM,0,0.562806805,5.87E-06,0.437187321,TRUE,38:43.1
RG00311_20251222_20240328,2025-12-22,2024-03-28,ECO,RG00311,MACRO_INFLATION_Multi,0.141929349,GMM,0,0.833540325,7.52E-06,0.16645215,TRUE,38:43.1
RG00311_20251222_20240329,2025-12-22,2024-03-29,ECO,RG00311,MACRO_INFLATION_Multi,0.137638431,GMM,0,0.794327991,1.00E-05,0.205661962,TRUE,38:43.1
RG00311_20251222_20240401,2025-12-22,2024-04-01,ECO,RG00311,MACRO_INFLATION_Multi,0.376479631,GMM,0,0.999168558,5.79E-06,0.000825653,TRUE,38:43.1
RG00311_20251222_20240402,2025-12-22,2024-04-02,ECO,RG00311,MACRO_INFLATION_Multi,0.455847684,GMM,0,0.99946901,0.000105258,0.000425732,TRUE,38:43.1
RG00311_20251222_20240403,2025-12-22,2024-04-03,ECO,RG00311,MACRO_INFLATION_Multi,0.42473276,GMM,0,0.999764038,0.000173926,6.20E-05,TRUE,38:43.1
RG00311_20251222_20240404,2025-12-22,2024-04-04,ECO,RG00311,MACRO_INFLATION_Multi,0.386692864,GMM,0,0.998739456,0.001045411,0.000215133,TRUE,38:43.1
RG00311_20251222_20240405,2025-12-22,2024-04-05,ECO,RG00311,MACRO_INFLATION_Multi,0.52473131,GMM,0,0.999857131,9.37E-05,4.92E-05,TRUE,38:43.1
RG00311_20251222_20240408,2025-12-22,2024-04-08,ECO,RG00311,MACRO_INFLATION_Multi,0.572879025,GMM,0,0.999752978,0.00017388,7.31E-05,TRUE,38:43.1
RG00311_20251222_20240409,2025-12-22,2024-04-09,ECO,RG00311,MACRO_INFLATION_Multi,0.448296157,GMM,0,0.999509903,0.000224945,0.000265153,TRUE,38:43.1
RG00311_20251222_20240411,2025-12-22,2024-04-11,ECO,RG00311,MACRO_INFLATION_Multi,0.800750345,GMM,0,0.998384432,0.001487611,0.000127957,TRUE,38:43.1
RG00311_20251222_20240412,2025-12-22,2024-04-12,ECO,RG00311,MACRO_INFLATION_Multi,0.697671904,GMM,0,0.999254703,0.000742551,2.75E-06,TRUE,38:43.1
RG00311_20251222_20240415,2025-12-22,2024-04-15,ECO,RG00311,MACRO_INFLATION_Multi,0.854285689,GMM,0,0.998990686,0.00096807,4.12E-05,TRUE,38:43.1
RG00311_20251222_20240416,2025-12-22,2024-04-16,ECO,RG00311,MACRO_INFLATION_Multi,0.907061946,GMM,0,0.987138202,0.012853742,8.06E-06,TRUE,38:43.1
RG00311_20251222_20240417,2025-12-22,2024-04-17,ECO,RG00311,MACRO_INFLATION_Multi,0.740476917,GMM,0,0.996730271,0.003263404,6.33E-06,TRUE,38:43.1
RG00311_20251222_20240418,2025-12-22,2024-04-18,ECO,RG00311,MACRO_INFLATION_Multi,0.824512728,GMM,0,0.99845191,0.001531197,1.69E-05,TRUE,38:43.1
RG00311_20251222_20240419,2025-12-22,2024-04-19,ECO,RG00311,MACRO_INFLATION_Multi,0.800946418,GMM,0,0.998744226,0.000457891,0.000797883,TRUE,38:43.1
RG00311_20251222_20240422,2025-12-22,2024-04-22,ECO,RG00311,MACRO_INFLATION_Multi,0.776213998,GMM,0,0.996694488,0.002900943,0.000404569,TRUE,38:43.1
RG00311_20251222_20240423,2025-12-22,2024-04-23,ECO,RG00311,MACRO_INFLATION_Multi,0.748118879,GMM,0,0.998380766,0.001556107,6.31E-05,TRUE,38:43.1
RG00311_20251222_20240424,2025-12-22,2024-04-24,ECO,RG00311,MACRO_INFLATION_Multi,0.81437849,GMM,0,0.998542082,0.001341305,0.000116613,TRUE,38:43.1
RG00311_20251222_20240425,2025-12-22,2024-04-25,ECO,RG00311,MACRO_INFLATION_Multi,0.919686648,GMM,0,0.974879549,0.025060165,6.03E-05,TRUE,38:43.1
RG00311_20251222_20240426,2025-12-22,2024-04-26,ECO,RG00311,MACRO_INFLATION_Multi,0.856182002,GMM,0,0.97844485,0.021497345,5.78E-05,TRUE,38:43.1
RG00311_20251222_20240429,2025-12-22,2024-04-29,ECO,RG00311,MACRO_INFLATION_Multi,0.755341312,GMM,0,0.987824931,0.011229097,0.000945972,TRUE,38:43.1
RG00311_20251222_20240430,2025-12-22,2024-04-30,ECO,RG00311,MACRO_INFLATION_Multi,0.664188352,GMM,0,0.999373263,2.06E-07,0.000626531,TRUE,38:43.1
RG00311_20251222_20240502,2025-12-22,2024-05-02,ECO,RG00311,MACRO_INFLATION_Multi,0.45982747,GMM,0,0.999655322,2.94E-08,0.000344649,TRUE,38:43.1
RG00311_20251222_20240503,2025-12-22,2024-05-03,ECO,RG00311,MACRO_INFLATION_Multi,0.35178333,GMM,0,0.996794575,2.22E-08,0.003205403,TRUE,38:43.1
RG00311_20251222_20240507,2025-12-22,2024-05-07,ECO,RG00311,MACRO_INFLATION_Multi,0.196256768,GMM,0,0.990055715,5.31E-11,0.009944285,TRUE,38:43.1
RG00311_20251222_20240508,2025-12-22,2024-05-08,ECO,RG00311,MACRO_INFLATION_Multi,0.280788966,GMM,0,0.996516931,2.21E-10,0.003483069,TRUE,38:43.1
RG00311_20251222_20240509,2025-12-22,2024-05-09,ECO,RG00311,MACRO_INFLATION_Multi,0.237366239,GMM,0,0.996918584,4.24E-09,0.003081411,TRUE,38:43.1
RG00311_20251222_20240510,2025-12-22,2024-05-10,ECO,RG00311,MACRO_INFLATION_Multi,0.310805192,GMM,0,0.998674138,4.73E-09,0.001325857,TRUE,38:43.1
RG00311_20251222_20240513,2025-12-22,2024-05-13,ECO,RG00311,MACRO_INFLATION_Multi,0.270196213,GMM,0,0.996980557,2.51E-09,0.003019441,TRUE,38:43.2
RG00311_20251222_20240514,2025-12-22,2024-05-14,ECO,RG00311,MACRO_INFLATION_Multi,0.187889012,GMM,0,0.989167161,1.51E-09,0.010832837,TRUE,38:43.2
RG00311_20251222_20240516,2025-12-22,2024-05-16,ECO,RG00311,MACRO_INFLATION_Multi,0.061442071,GMM,0,0.991076566,1.90E-11,0.008923434,TRUE,38:43.2
RG00311_20251222_20240517,2025-12-22,2024-05-17,ECO,RG00311,MACRO_INFLATION_Multi,0.141475256,GMM,0,0.994258257,3.72E-11,0.005741743,TRUE,38:43.2
RG00311_20251222_20240520,2025-12-22,2024-05-20,ECO,RG00311,MACRO_INFLATION_Multi,0.188667879,GMM,0,0.995862246,5.10E-10,0.004137754,TRUE,38:43.2
RG00311_20251222_20240521,2025-12-22,2024-05-21,ECO,RG00311,MACRO_INFLATION_Multi,0.138665265,GMM,0,0.992376639,4.01E-10,0.007623361,TRUE,38:43.2
RG00311_20251222_20240522,2025-12-22,2024-05-22,ECO,RG00311,MACRO_INFLATION_Multi,0.150216975,GMM,0,0.993418454,1.81E-10,0.006581545,TRUE,38:43.2
RG00311_20251222_20240523,2025-12-22,2024-05-23,ECO,RG00311,MACRO_INFLATION_Multi,0.181944589,GMM,0,0.986999752,4.47E-12,0.013000248,TRUE,38:43.2
RG00311_20251222_20240524,2025-12-22,2024-05-24,ECO,RG00311,MACRO_INFLATION_Multi,0.169674837,GMM,0,0.981809502,8.39E-10,0.018190498,TRUE,38:43.2
RG00311_20251222_20240527,2025-12-22,2024-05-27,ECO,RG00311,MACRO_INFLATION_Multi,0.165832637,GMM,0,0.980018559,4.73E-10,0.019981441,TRUE,38:43.2
RG00311_20251222_20240528,2025-12-22,2024-05-28,ECO,RG00311,MACRO_INFLATION_Multi,0.321799002,GMM,0,0.996262085,1.67E-09,0.003737913,TRUE,38:43.2
RG00311_20251222_20240529,2025-12-22,2024-05-29,ECO,RG00311,MACRO_INFLATION_Multi,0.467959061,GMM,0,0.999580947,1.13E-07,0.000418941,TRUE,38:43.2
RG00311_20251222_20240530,2025-12-22,2024-05-30,ECO,RG00311,MACRO_INFLATION_Multi,0.357415511,GMM,0,0.999139086,1.88E-07,0.000860725,TRUE,38:43.2
RG00311_20251222_20240531,2025-12-22,2024-05-31,ECO,RG00311,MACRO_INFLATION_Multi,-0.074993057,GMM,0,0.997106303,3.23E-18,0.002893697,TRUE,38:43.2
RG00311_20251222_20240603,2025-12-22,2024-06-03,ECO,RG00311,MACRO_INFLATION_Multi,-0.26779196,GMM,0,0.960544956,1.01E-18,0.039455044,TRUE,38:43.2
RG00311_20251222_20240604,2025-12-22,2024-06-04,ECO,RG00311,MACRO_INFLATION_Multi,-0.406244255,GMM,0,0.818958057,3.27E-20,0.181041943,TRUE,38:43.2
RG00311_20251222_20240605,2025-12-22,2024-06-05,ECO,RG00311,MACRO_INFLATION_Multi,-0.492206692,GMM,0,0.725060001,5.12E-20,0.274939999,TRUE,38:43.2
RG00311_20251222_20240607,2025-12-22,2024-06-07,ECO,RG00311,MACRO_INFLATION_Multi,-0.272374227,GMM,0,0.987015286,4.64E-22,0.012984714,TRUE,38:43.2
RG00311_20251222_20240610,2025-12-22,2024-06-10,ECO,RG00311,MACRO_INFLATION_Multi,-0.203389017,GMM,0,0.986380045,9.84E-18,0.013619955,TRUE,38:43.2
RG00311_20251222_20240611,2025-12-22,2024-06-11,ECO,RG00311,MACRO_INFLATION_Multi,-0.33211609,GMM,0,0.972595618,2.45E-15,0.027404382,TRUE,38:43.2
RG00311_20251222_20240612,2025-12-22,2024-06-12,ECO,RG00311,MACRO_INFLATION_Multi,-0.552907597,GMM,0,0.559646154,3.06E-17,0.440353846,TRUE,38:43.2
RG00311_20251222_20240613,2025-12-22,2024-06-13,ECO,RG00311,MACRO_INFLATION_Multi,-0.700422825,GMM,-1,0.1496001,1.67E-18,0.8503999,TRUE,38:43.2
RG00311_20251222_20240614,2025-12-22,2024-06-14,ECO,RG00311,MACRO_INFLATION_Multi,-0.782537593,GMM,-1,0.088313831,1.50E-21,0.911686169,TRUE,38:43.2
RG00311_20251222_20240617,2025-12-22,2024-06-17,ECO,RG00311,MACRO_INFLATION_Multi,-0.620255891,GMM,0,0.851128324,4.37E-18,0.148871676,TRUE,38:43.2
RG00311_20251222_20240618,2025-12-22,2024-06-18,ECO,RG00311,MACRO_INFLATION_Multi,-0.711092805,GMM,0,0.690259843,1.37E-17,0.309740157,TRUE,38:43.2
RG00311_20251222_20240619,2025-12-22,2024-06-19,ECO,RG00311,MACRO_INFLATION_Multi,-0.707534436,GMM,0,0.914845743,5.47E-17,0.085154257,TRUE,38:43.2
RG00311_20251222_20240620,2025-12-22,2024-06-20,ECO,RG00311,MACRO_INFLATION_Multi,-0.585343266,GMM,0,0.968946736,2.99E-15,0.031053264,TRUE,38:43.2
RG00311_20251222_20240621,2025-12-22,2024-06-21,ECO,RG00311,MACRO_INFLATION_Multi,-0.628675784,GMM,0,0.976575509,3.81E-16,0.023424491,TRUE,38:43.2
RG00311_20251222_20240624,2025-12-22,2024-06-24,ECO,RG00311,MACRO_INFLATION_Multi,-0.683659899,GMM,0,0.887551359,7.01E-17,0.112448641,TRUE,38:43.2
RG00311_20251222_20240625,2025-12-22,2024-06-25,ECO,RG00311,MACRO_INFLATION_Multi,-0.660841897,GMM,0,0.903761062,2.28E-17,0.096238938,TRUE,38:43.2
RG00311_20251222_20240626,2025-12-22,2024-06-26,ECO,RG00311,MACRO_INFLATION_Multi,-0.440910665,GMM,0,0.964063439,6.85E-15,0.035936561,TRUE,38:43.3
RG00311_20251222_20240627,2025-12-22,2024-06-27,ECO,RG00311,MACRO_INFLATION_Multi,-0.51263236,GMM,0,0.9539916,2.68E-14,0.0460084,TRUE,38:43.3
RG00311_20251222_20240628,2025-12-22,2024-06-28,ECO,RG00311,MACRO_INFLATION_Multi,-0.274821092,GMM,0,0.994215246,4.11E-13,0.005784754,TRUE,38:43.3
RG00311_20251222_20240701,2025-12-22,2024-07-01,ECO,RG00311,MACRO_INFLATION_Multi,-0.283815482,GMM,0,0.990644422,2.06E-15,0.009355578,TRUE,38:43.3
RG00311_20251222_20240702,2025-12-22,2024-07-02,ECO,RG00311,MACRO_INFLATION_Multi,-0.357783817,GMM,0,0.9990786,9.27E-15,0.0009214,TRUE,38:43.3
RG00311_20251222_20240703,2025-12-22,2024-07-03,ECO,RG00311,MACRO_INFLATION_Multi,-0.515388747,GMM,0,0.996132795,1.52E-14,0.003867205,TRUE,38:43.3
RG00311_20251222_20240704,2025-12-22,2024-07-04,ECO,RG00311,MACRO_INFLATION_Multi,-0.506783749,GMM,0,0.998873508,1.87E-14,0.001126492,TRUE,38:43.3
RG00311_20251222_20240705,2025-12-22,2024-07-05,ECO,RG00311,MACRO_INFLATION_Multi,-0.603873517,GMM,-1,0.303249497,1.06E-11,0.696750503,TRUE,38:43.3
RG00311_20251222_20240708,2025-12-22,2024-07-08,ECO,RG00311,MACRO_INFLATION_Multi,-0.620012136,GMM,0,0.60776151,1.22E-12,0.39223849,TRUE,38:43.3
RG00311_20251222_20240709,2025-12-22,2024-07-09,ECO,RG00311,MACRO_INFLATION_Multi,-0.579436173,GMM,-1,0.141800707,1.04E-12,0.858199293,TRUE,38:43.3
RG00311_20251222_20240710,2025-12-22,2024-07-10,ECO,RG00311,MACRO_INFLATION_Multi,-0.566017257,GMM,-1,0.210973826,3.79E-12,0.789026174,TRUE,38:43.3
